1.33155,2.6662,0
1.33166,2.6661,0
1.33176,2.66599,0
1.33187,2.66589,0
1.33197,2.66579,0
1.33208,2.66569,0
1.33218,2.66559,0
1.33229,2.66549,0
1.33239,2.66538,0
1.3325,2.66528,0
1.33261,2.66518,0
1.33271,2.66508,0
1.33282,2.66498,0
1.33292,2.66487,0
1.33303,2.66477,0
1.33313,2.66467,0
1.33324,2.66457,0
1.33334,2.66447,0
1.33345,2.66436,0
1.33355,2.66426,0
1.33366,2.66416,0
1.33377,2.66406,0
1.33387,2.66396,0
1.33398,2.66385,0
1.33408,2.66375,0
1.33419,2.66365,0
1.33429,2.66355,0
1.3344,2.66344,0
1.3345,2.66334,0
1.33461,2.66324,0
1.33472,2.66314,0
1.33482,2.66304,0
1.33493,2.66293,0
1.33503,2.66283,0
1.33514,2.66273,0
1.33524,2.66263,0
1.33535,2.66252,0
1.33546,2.66242,0
1.33556,2.66232,0
1.33567,2.66222,0
1.33577,2.66211,0
1.33588,2.66201,0
1.33598,2.66191,0
1.33609,2.66181,0
1.3362,2.6617,0
1.3363,2.6616,0
1.33641,2.6615,0
1.33651,2.6614,0
1.33662,2.66129,0
1.33673,2.66119,0
1.33683,2.66109,0
1.33694,2.66098,0
1.33704,2.66088,0
1.33715,2.66078,0
1.33726,2.66068,0
1.33736,2.66057,0
1.33747,2.66047,0
1.33757,2.66037,0
1.33768,2.66027,0
1.33779,2.66016,0
1.33789,2.66006,0
1.338,2.65996,0
1.33811,2.65985,0
1.33821,2.65975,0
1.33832,2.65965,0
1.33842,2.65954,0
1.33853,2.65944,0
1.33864,2.65934,0
1.33874,2.65924,0
1.33885,2.65913,0
1.33896,2.65903,0
1.33906,2.65893,0
1.33917,2.65882,0
1.33928,2.65872,0
1.33938,2.65862,0
1.33949,2.65851,0
1.33959,2.65841,0
1.3397,2.65831,0
1.33981,2.6582,0
1.33991,2.6581,0
1.34002,2.658,0
1.34013,2.65789,0
1.34023,2.65779,0
1.34034,2.65769,0
1.34045,2.65758,0
1.34055,2.65748,0
1.34066,2.65738,0
1.34077,2.65727,0
1.34087,2.65717,0
1.34098,2.65707,0
1.34109,2.65696,0
1.34119,2.65686,0
1.3413,2.65676,0
1.34141,2.65665,0
1.34151,2.65655,0
1.34162,2.65644,0
1.34173,2.65634,0
1.34183,2.65624,0
1.34194,2.65613,0
1.34205,2.65603,0
1.34215,2.65593,0
1.34226,2.65582,0
1.34237,2.65572,0
1.34247,2.65561,0
1.34258,2.65551,0
1.34269,2.65541,0
1.3428,2.6553,0
1.3429,2.6552,0
1.34301,2.65509,0
1.34312,2.65499,0
1.34322,2.65489,0
1.34333,2.65478,0
1.34344,2.65468,0
1.34354,2.65458,0
1.34365,2.65447,0
1.34376,2.65437,0
1.34387,2.65426,0
1.34397,2.65416,0
1.34408,2.65405,0
1.34419,2.65395,0
1.34429,2.65385,0
1.3444,2.65374,0
1.34451,2.65364,0
1.34462,2.65353,0
1.34472,2.65343,0
1.34483,2.65333,0
1.34494,2.65322,0
1.34505,2.65312,0
1.34515,2.65301,0
1.34526,2.65291,0
1.34537,2.6528,0
1.34547,2.6527,0
1.34558,2.65259,0
1.34569,2.65249,0
1.3458,2.65239,0
1.3459,2.65228,0
1.34601,2.65218,0
1.34612,2.65207,0
1.34623,2.65197,0
1.34633,2.65186,0
1.34644,2.65176,0
1.34655,2.65165,0
1.34666,2.65155,0
1.34676,2.65144,0
1.34687,2.65134,0
1.34698,2.65124,0
1.34709,2.65113,0
1.3472,2.65103,0
1.3473,2.65092,0
1.34741,2.65082,0
1.34752,2.65071,0
1.34763,2.65061,0
1.34773,2.6505,0
1.34784,2.6504,0
1.34795,2.65029,0
1.34806,2.65019,0
1.34816,2.65008,0
1.34827,2.64998,0
1.34838,2.64987,0
1.34849,2.64977,0
1.3486,2.64966,0
1.3487,2.64956,0
1.34881,2.64945,0
1.34892,2.64935,0
1.34903,2.64924,0
1.34914,2.64914,0
1.34924,2.64903,0
1.34935,2.64893,0
1.34946,2.64882,0
1.34957,2.64872,0
1.34968,2.64861,0
1.34978,2.64851,0
1.34989,2.6484,0
1.35,2.6483,0
